cycle_number,measurement_time_relative,voltage_measured_smooth,current_measured_smooth,temperature_measured_smooth,soh
134,2449.703,3.3756923441272653,-2.0087423103044877,33.946774002824135,0.8690856130635962
134,2461.047,3.3728962034805825,-2.009008934480711,33.99436162229847,0.8690856130635962
134,2472.406,3.3699714883290546,-2.0092379249538515,34.04179844677857,0.8690856130635962
134,2483.859,3.3669231198919363,-2.008961761822422,34.08942334125556,0.8690856130635962
134,2495.234,3.3637585079199552,-2.0085248098876063,34.14157927256123,0.8690856130635962
134,2506.609,3.3603974877951543,-2.0081344781997172,34.1910077748789,0.8690856130635962
134,2518.015,3.35691493294322,-2.0080397823983147,34.23997187909256,0.8690856130635962
134,2529.39,3.35332343312245,-2.009075123814301,34.28991535724944,0.8690856130635962
134,2540.781,3.3495113054731585,-2.0086075477716165,34.33838576036465,0.8690856130635962
134,2552.156,3.3455048375974368,-2.0087582340982486,34.388379972322966,0.8690856130635962
134,2563.531,3.3412827361106188,-2.008292867927067,34.43948518326679,0.8690856130635962
134,2574.875,3.3367966035414605,-2.0083991305527027,34.48683125937307,0.8690856130635962
134,2586.328,3.3319997093121794,-2.008706575698722,34.53773824036,0.8690856130635962
134,2597.734,3.3268711515379543,-2.008811700988751,34.59068952975142,0.8690856130635962
134,2609.094,3.3214043582458936,-2.0086820346773893,34.6459863923716,0.8690856130635962
134,2620.484,3.315480792571724,-2.008748649622791,34.70177212538714,0.8690856130635962
134,2631.89,3.309155973458776,-2.009223713680502,34.75679088736662,0.8690856130635962
134,2643.25,3.302323000890166,-2.0099565438288063,34.81597783683132,0.8690856130635962
134,2654.672,3.2948801538408317,-2.0095218643366297,34.87640097687301,0.8690856130635962
134,2666.031,3.286810003746158,-2.0099297067719855,34.938515126949945,0.8690856130635962
134,2677.484,3.2780807425944136,-2.0093811395667203,34.99815895622139,0.8690856130635962
134,2688.859,3.2686093906345026,-2.0090830356467877,35.061672254022426,0.8690856130635962
134,2700.281,3.2583534442652575,-2.0091687308080566,35.1247248634901,0.8690856130635962
134,2711.672,3.247229998842678,-2.0091233088911773,35.188362954358446,0.8690856130635962
134,2723.062,3.2352067602611334,-2.0085658850453583,35.252787419404044,0.8690856130635962
134,2734.5,3.2221028273230825,-2.00891490233626,35.31977507055859,0.8690856130635962
134,2745.953,3.2078835593257953,-2.0091693381877365,35.38839187137774,0.8690856130635962
134,2757.328,3.192358143195748,-2.008894967279424,35.46184818283166,0.8690856130635962
134,2768.765,3.175344567884068,-2.008235346642026,35.53538827252615,0.8690856130635962
134,2780.156,3.1568038621111594,-2.008956464123154,35.612643987211015,0.8690856130635962
134,2791.531,3.1365539917042113,-2.008171981432085,35.69253946355049,0.8690856130635962
134,2802.937,3.1142799648576585,-2.008188131036493,35.77587751003041,0.8690856130635962
134,2814.344,3.0898011458036096,-2.008878595767137,35.859404139952744,0.8690856130635962
134,2825.703,3.0626212332872043,-2.009393144973753,35.94409031305498,0.8690856130635962
134,2837.094,3.031975259442385,-2.0093556848982237,36.03143620054593,0.8690856130635962
134,2848.484,2.9971826240106436,-2.00911721855074,36.12042742729489,0.8690856130635962
134,2859.859,2.9579668927980354,-2.0095307081542204,36.21514611036412,0.8690856130635962
134,2871.25,2.911663781600915,-2.008815910034586,36.31581638985354,0.8690856130635962
134,2882.64,2.7887556088970964,-2.176791032984966,36.42974482779906,0.8690856130635962
134,2894.047,2.689903909976022,-2.1350439486536192,36.57231962302835,0.8690856130635962
134,2905.437,2.6314612136023543,-1.927919691446202,36.73082611179587,0.8690856130635962
134,2916.812,2.618566183165011,-1.605019336482754,36.88672000714653,0.8690856130635962
134,2928.219,2.6510487515546894,-1.2123578440972291,37.01792045592435,0.8690856130635962
134,2939.781,2.7241923557887806,-0.7962146463287116,37.10614432693401,0.8690856130635962
134,2951.344,2.8288586167685086,-0.4026496847554937,37.14226879620075,0.8690856130635962
134,2962.922,2.9507808268203246,-0.0790162729104089,37.11275406161955,0.8690856130635962
134,2974.484,3.0688018485878263,0.1262961370337467,37.025105673807296,0.8690856130635962
134,2986.062,3.150898722463212,0.1685613168848334,36.890070441764166,0.8690856130635962
134,2997.656,3.153320463364554,0.0002562931152239,36.73215864656133,0.8690856130635962
134,3009.219,3.181019945861204,0.0001088274040841,36.5762531140544,0.8690856130635962
134,3020.781,3.2068485270721223,0.0005817836601031,36.41614868073915,0.8690856130635962
134,3032.281,3.2294772472208972,0.0005708675391823,36.254981863031034,0.8690856130635962
134,3043.937,3.2492061179957066,0.0004382614177783,36.09092008468525,0.8690856130635962
134,3055.625,3.266700970260293,-0.0001168998758801,35.92840286698083,0.8690856130635962
134,3067.281,3.2825123183210705,-8.648439411134613e-05,35.76654873142632,0.8690856130635962
134,3078.922,3.2969556510561366,-3.697732927368451e-05,35.60021065144149,0.8690856130635962
134,3090.594,3.310150289049248,-5.5128000546242953e-05,35.43314487623158,0.8690856130635962
134,3102.234,3.3223158528674235,-0.0002253055998975,35.2661524141181,0.8690856130635962
134,3113.906,3.333587341261786,-0.0003604638629244,35.10303529626954,0.8690856130635962
134,3125.625,3.344339160861981,-0.0006895593133459,34.943127824761575,0.8690856130635962
134,3137.39,3.354235301066282,-0.0011314977754646,34.785350746149504,0.8690856130635962
134,3149.156,3.363275761874675,-0.0016862792492804,34.62970406043317,0.8690856130635962
134,3160.844,3.37146054328716,-0.0023539037347934,34.47618776761257,0.8690856130635962
134,3172.562,3.378789645303737,-0.0031343712320036,34.32480186768771,0.8690856130635962
136,0.0,4.189308086594999,-0.0833770958266501,23.10507323616938,0.8656241342693628
136,9.406999999999996,4.1187367895557205,-0.6904509998341457,23.158438718003456,0.8656241342693628
136,21.531999999999996,4.057970334405925,-1.199169095967687,23.22121836015467,0.8656241342693628
136,32.891,4.007008721145615,-1.6095313842272745,23.293412162623017,0.8656241342693628
136,44.25,3.965851949774789,-1.921537864612907,23.37502012540849,0.8656241342693628
136,55.532,3.934500020293465,-2.135188537124597,23.466042248511197,0.8656241342693628
136,66.875,3.917821228395669,-2.177688978627028,23.579464229801623,0.8656241342693628
136,78.18799999999999,3.923415476648781,-2.009438695573745,23.696134908687245,0.8656241342693628
136,89.51599999999999,3.9151637761636127,-2.0093376369046165,23.812208031336635,0.8656241342693628
136,100.797,3.907385443483396,-2.008492174782797,23.9258137296205,0.8656241342693628
136,112.11,3.900138254083906,-2.0081618517571305,24.037594476854153,0.8656241342693628
136,123.422,3.893340931969659,-2.0080118148503185,24.149794064179787,0.8656241342693628
136,134.719,3.886893335814711,-2.0077607679885383,24.261955464073093,0.8656241342693628
136,146.047,3.880819002478339,-2.0074415317016077,24.37371173526833,0.8656241342693628
136,157.328,3.875036943047323,-2.007309461087812,24.48275966294595,0.8656241342693628
136,168.594,3.8695460284439775,-2.007765011140758,24.59157943856251,0.8656241342693628
136,179.828,3.864318667693744,-2.0084776527601136,24.701339026863575,0.8656241342693628
136,191.078,3.85931297552044,-2.008907035022296,24.8119166645782,0.8656241342693628
136,202.391,3.8544976866456824,-2.0089528176633347,24.92277273537159,0.8656241342693628
136,213.672,3.8498692922038287,-2.0085938201494224,25.03132622863048,0.8656241342693628
136,225.0,3.845477196011094,-2.008566541650793,25.139615747905125,0.8656241342693628
136,236.297,3.841212787837624,-2.0082125051281947,25.249248020437708,0.8656241342693628
136,247.625,3.837114331817217,-2.0073930836099,25.35665401266029,0.8656241342693628
136,258.938,3.8332062155733735,-2.007094958002036,25.45979074445923,0.8656241342693628
136,270.203,3.8294211640744,-2.006421654853993,25.56094850527007,0.8656241342693628
136,281.438,3.825761689146748,-2.0082535925744565,25.664502699030223,0.8656241342693628
136,292.719,3.822201750250332,-2.0093271750847257,25.76650044005776,0.8656241342693628
136,304.016,3.818840096197192,-2.0111124164438623,25.867537767093182,0.8656241342693628
136,315.375,3.815505347012736,-2.012041323203302,25.9660828400991,0.8656241342693628
136,326.703,3.8121278686066344,-2.012765013816206,26.064846871202484,0.8656241342693628
136,337.969,3.808768253036032,-2.012508442506853,26.16586370779606,0.8656241342693628
136,349.25,3.805382398200789,-2.0118386384708833,26.270408510769386,0.8656241342693628
136,360.516,3.8019341267768265,-2.010405180901581,26.37285962994666,0.8656241342693628
136,371.766,3.798385055976433,-2.009059434699549,26.47395282751568,0.8656241342693628
136,383.063,3.7947549195833057,-2.007508089433133,26.578266295786275,0.8656241342693628
136,394.391,3.791110811229371,-2.0076082337787446,26.683338859848735,0.8656241342693628
136,405.672,3.787393407002282,-2.0068948971929874,26.785873443357417,0.8656241342693628
136,417.016,3.7837195582965575,-2.00751857194597,26.886498681068964,0.8656241342693628
136,428.36,3.7798757525114928,-2.008245864368256,26.98471437442523,0.8656241342693628
136,439.641,3.7759601474313222,-2.0090530372788957,27.081965129719997,0.8656241342693628
136,450.953,3.7720151781239935,-2.009273613984817,27.176907220108248,0.8656241342693628
136,462.188,3.7680193517518528,-2.009027878484697,27.270799112233068,0.8656241342693628
136,473.438,3.7639244897861697,-2.008901638695973,27.360780994238425,0.8656241342693628
136,484.719,3.759746011421186,-2.0084246743572045,27.44676004206805,0.8656241342693628
136,496.0,3.7555216416851054,-2.007885889572626,27.531110628011767,0.8656241342693628
136,507.344,3.751263193453403,-2.007600827791607,27.60794029193248,0.8656241342693628
136,518.641,3.7469337566282137,-2.0072791125952483,27.679944809848372,0.8656241342693628
136,529.969,3.742601010042718,-2.0069870146633697,27.74832065834914,0.8656241342693628
136,541.219,3.7383403363841192,-2.007403371382152,27.81233431641174,0.8656241342693628
136,552.547,3.7341533432481966,-2.007028049131031,27.870125604460547,0.8656241342693628
136,563.938,3.730133169359194,-2.0071184237612285,27.92331419572888,0.8656241342693628
136,575.266,3.726203805921171,-2.0070887192340923,27.972864251188938,0.8656241342693628
136,586.563,3.722436167802084,-2.0074273329657304,28.015397250775745,0.8656241342693628
136,597.891,3.71879957641051,-2.0073651579728913,28.05138654826079,0.8656241342693628
136,609.157,3.715318539290207,-2.008031168517137,28.081651711416416,0.8656241342693628
136,620.516,3.7119457459295297,-2.0085497570431956,28.103056507351432,0.8656241342693628
136,631.75,3.708644145707259,-2.008602179917948,28.122456927332912,0.8656241342693628
136,643.094,3.705456754831649,-2.0085267829223885,28.13839233545214,0.8656241342693628
136,654.313,3.702374945947708,-2.0090957498543953,28.150291555974633,0.8656241342693628
136,665.578,3.6993281803939175,-2.008774958915644,28.161201299818448,0.8656241342693628
136,676.891,3.6963387878685303,-2.0087716477600104,28.169311714394453,0.8656241342693628
136,688.157,3.693289419167889,-2.0090107550179193,28.178398259050788,0.8656241342693628
136,699.453,3.6902895763622174,-2.0088785577126225,28.185938759788726,0.8656241342693628
136,710.75,3.6872472100202422,-2.008890679335556,28.190288109169117,0.8656241342693628
136,722.094,3.684255119637237,-2.0092390226780217,28.195564949874477,0.8656241342693628
136,733.469,3.6812192018948418,-2.009333344501473,28.19805365217194,0.8656241342693628
136,744.719,3.6782211477043782,-2.009232591783728,28.202867856127657,0.8656241342693628
136,756.078,3.675285323226265,-2.0091473735687355,28.20633383339812,0.8656241342693628
136,767.407,3.672370634288096,-2.009006153788862,28.20989743615508,0.8656241342693628
136,778.641,3.669459521765759,-2.008409098989641,28.217288942251862,0.8656241342693628
136,789.907,3.666526201561371,-2.0076550389202104,28.22666131342252,0.8656241342693628
136,801.266,3.66357219164636,-2.0074043403889403,28.238871732252093,0.8656241342693628
136,812.532,3.660681059831429,-2.0071521249743975,28.254389427316863,0.8656241342693628
136,823.828,3.6577424492186665,-2.0068005339660875,28.269373613372103,0.8656241342693628
136,835.125,3.65481387339308,-2.0070888741786077,28.29210785254994,0.8656241342693628
136,846.453,3.6519036428822993,-2.007084199202857,28.311546326565892,0.8656241342693628
136,857.719,3.64904504876076,-2.0076293216210304,28.334921543855877,0.8656241342693628
136,869.0,3.6461711986605136,-2.0084197392493257,28.35782057733657,0.8656241342693628
136,880.282,3.643314641823311,-2.008518955626929,28.380225486167113,0.8656241342693628
136,891.578,3.64044745100003,-2.0091334217133543,28.40515562489326,0.8656241342693628
136,902.875,3.637571666384291,-2.0092919832836253,28.431710077750157,0.8656241342693628
136,914.172,3.634754616022149,-2.009885138175944,28.458913425548506,0.8656241342693628
136,925.438,3.631991937633489,-2.0099919485838176,28.49029338814969,0.8656241342693628
136,936.703,3.629216754316389,-2.0095210857820134,28.51991369153209,0.8656241342693628
136,947.953,3.626493871592947,-2.0090644396582715,28.55366636539924,0.8656241342693628
136,959.235,3.623797213853363,-2.008238158120562,28.585270538767357,0.8656241342693628
136,970.563,3.621100583157777,-2.0083987169547632,28.62336376242747,0.8656241342693628
136,981.844,3.618401812142086,-2.0083121763236793,28.66090131463897,0.8656241342693628
136,993.203,3.6157385662324866,-2.008043084161766,28.69739353293828,0.8656241342693628
136,1004.5,3.613068858781724,-2.008040385829683,28.73678193334911,0.8656241342693628
136,1015.766,3.61038189140157,-2.0080380757160308,28.778427649149357,0.8656241342693628
136,1027.032,3.6077844230926406,-2.0083286106581415,28.822423218169835,0.8656241342693628
136,1038.282,3.6051818997454226,-2.008200427280612,28.86535918232575,0.8656241342693628
136,1049.61,3.602577917564175,-2.0076538633463157,28.90434997288537,0.8656241342693628
136,1060.875,3.6000024054255815,-2.007248389451405,28.94316635164835,0.8656241342693628
136,1072.188,3.597417457460575,-2.0070504157070457,28.982071231744424,0.8656241342693628
136,1083.453,3.5948907990471737,-2.0074162458694813,29.02222903571785,0.8656241342693628
136,1094.766,3.592439424724028,-2.007550796040482,29.06098223618791,0.8656241342693628
136,1106.047,3.5900066943206412,-2.0076236833773615,29.100099643870273,0.8656241342693628
136,1117.282,3.587564156443632,-2.007010057345907,29.13963746727289,0.8656241342693628
136,1128.594,3.5851335806274514,-2.007653732229655,29.177482944718783,0.8656241342693628
136,1139.844,3.5827371129708436,-2.007969595633188,29.218618328462092,0.8656241342693628
136,1151.094,3.5803211236533325,-2.007980035993487,29.26115667351611,0.8656241342693628
136,1162.375,3.57792503976191,-2.007496505196033,29.3020612646037,0.8656241342693628
136,1173.657,3.5755291470790813,-2.0078188867214335,29.34315940322869,0.8656241342693628
136,1184.969,3.573162284305441,-2.0079837161187055,29.387635019320136,0.8656241342693628
136,1196.36,3.5708412598929504,-2.0080464278102967,29.43030573226622,0.8656241342693628
136,1207.594,3.5685363486451607,-2.0080604985159103,29.472056016713616,0.8656241342693628
136,1218.938,3.566222149979485,-2.0076234363231507,29.51668320138584,0.8656241342693628
136,1230.188,3.563925969253437,-2.0071680473730216,29.558921846776418,0.8656241342693628
136,1241.453,3.561649321372797,-2.0074127716176227,29.600840586237545,0.8656241342693628
136,1252.766,3.559386060696285,-2.0069992253434297,29.64673308438928,0.8656241342693628
136,1264.047,3.557147157035557,-2.00677901680704,29.69010154440561,0.8656241342693628
136,1275.328,3.5549803431570295,-2.0071549799081745,29.729121900820036,0.8656241342693628
136,1286.641,3.5527947814252703,-2.00763710174366,29.76833318691674,0.8656241342693628
136,1297.891,3.550662141289634,-2.007720050321992,29.80615175701356,0.8656241342693628
136,1309.157,3.548526001747096,-2.008033591036904,29.842035871161237,0.8656241342693628
136,1320.532,3.546437999179118,-2.0082856416306503,29.87719413789241,0.8656241342693628
136,1331.797,3.5443383309746066,-2.0086361385010565,29.91409384200623,0.8656241342693628
136,1343.141,3.5422319313434834,-2.0079802187259546,29.952571831538233,0.8656241342693628
136,1354.422,3.5401584901637775,-2.007704734072613,29.99159062784763,0.8656241342693628
136,1365.75,3.5380853794663047,-2.007268725811306,30.03182167676107,0.8656241342693628
136,1377.016,3.536043593375028,-2.0077078645818087,30.071851762158605,0.8656241342693628
136,1388.344,3.5340271578939344,-2.0082261951461544,30.108885971829377,0.8656241342693628
136,1399.641,3.53199675793541,-2.0082778880282497,30.14806981987032,0.8656241342693628
136,1410.907,3.5300198294024745,-2.008240439367019,30.184571203869883,0.8656241342693628
136,1422.219,3.528044627897956,-2.008537560001821,30.221326358569193,0.8656241342693628
136,1433.516,3.526135517209169,-2.0089954324961554,30.25806341678085,0.8656241342693628
136,1444.813,3.5242078853186305,-2.008800164158826,30.293573126279348,0.8656241342693628
136,1456.094,3.5222745409532727,-2.0082230926292333,30.330773216565685,0.8656241342693628
136,1467.391,3.52039202284199,-2.00809736200651,30.368827146235255,0.8656241342693628
136,1478.688,3.5185239494426828,-2.0083867457109355,30.40616568017451,0.8656241342693628
136,1489.969,3.5166748012287403,-2.009041102756094,30.44327028794791,0.8656241342693628
136,1501.297,3.5148455235398774,-2.0092573687475364,30.48175756156814,0.8656241342693628
136,1512.578,3.5130217544699103,-2.0093067605473984,30.52373989577271,0.8656241342693628
136,1523.86,3.5112045823565943,-2.0091105127178746,30.56684847899301,0.8656241342693628
136,1535.172,3.509394147975083,-2.008822825670236,30.610238660338776,0.8656241342693628
136,1546.453,3.507607580819616,-2.008767379015664,30.65317587832703,0.8656241342693628
136,1557.782,3.505878017845313,-2.008067660923782,30.695915919739576,0.8656241342693628
136,1569.094,3.5041360412332754,-2.0080194015783728,30.736259023048444,0.8656241342693628
136,1580.375,3.5024154808596606,-2.007261181190579,30.77584716255984,0.8656241342693628
136,1591.657,3.500742351209597,-2.007887881942166,30.80854231109075,0.8656241342693628
136,1602.922,3.499083470921642,-2.007694845789451,30.839764136551594,0.8656241342693628
136,1614.219,3.4974589707322417,-2.0081337720187955,30.87547690842345,0.8656241342693628
136,1625.485,3.4958319349129146,-2.00777005578066,30.91224371834701,0.8656241342693628
136,1636.844,3.494189143621156,-2.007266533677067,30.948652081302225,0.8656241342693628
136,1648.172,3.492584934396522,-2.0068969341475036,30.98584657193213,0.8656241342693628
136,1659.438,3.490961676375469,-2.007054841507403,31.023114472566863,0.8656241342693628
136,1670.735,3.4893716551691383,-2.00744185183356,31.062587423063512,0.8656241342693628
136,1682.047,3.4877846473407788,-2.0076658162390513,31.102290494160886,0.8656241342693628
136,1693.469,3.4861973041768373,-2.0077144557739324,31.142645522132177,0.8656241342693628
136,1704.86,3.484679238807228,-2.0081627342471617,31.18111112317389,0.8656241342693628
136,1716.282,3.483113982114702,-2.0083563002403357,31.218653488574496,0.8656241342693628
136,1727.672,3.4815720329577458,-2.0090182002898684,31.25887561316869,0.8656241342693628
136,1739.063,3.480038509887556,-2.0085044665747365,31.300565351906545,0.8656241342693628
136,1750.532,3.4785374323318834,-2.008359711354133,31.339511383099,0.8656241342693628
136,1761.969,3.4770392102064283,-2.008407219344508,31.37665829419001,0.8656241342693628
136,1773.375,3.47551554346516,-2.008226446096955,31.41305383677773,0.8656241342693628
136,1784.782,3.47398744283385,-2.008940421524449,31.451397544910293,0.8656241342693628
136,1796.282,3.472477765520904,-2.0089855117655966,31.49079081126519,0.8656241342693628
136,1807.657,3.470980859206933,-2.0087358751421145,31.52892035966021,0.8656241342693628
136,1819.094,3.469493788861505,-2.008923912438849,31.565117978857273,0.8656241342693628
136,1830.485,3.4679560592176766,-2.0093037795280067,31.60146943557478,0.8656241342693628
136,1841.891,3.466531147276524,-2.009340277206904,31.641141977875808,0.8656241342693628
136,1853.328,3.465092177282463,-2.0090894763779144,31.68289175365512,0.8656241342693628
136,1864.735,3.463695190605069,-2.009147572362662,31.723018602238337,0.8656241342693628
136,1876.203,3.4622290638570603,-2.008889921763285,31.758427290905782,0.8656241342693628
136,1887.641,3.4607632915110123,-2.0082012367059483,31.795966456342025,0.8656241342693628
136,1899.016,3.459284076269804,-2.0086468290620054,31.83772616656419,0.8656241342693628
136,1910.422,3.4578213883642284,-2.008421359210244,31.87640162187123,0.8656241342693628
136,1921.938,3.4563348413950097,-2.008451985533514,31.917430845893275,0.8656241342693628
136,1933.375,3.4548054955132903,-2.0090954307654973,31.958988587561276,0.8656241342693628
136,1944.797,3.4532764962969953,-2.009055314607906,32.00206151409109,0.8656241342693628
136,1956.282,3.4518386183977876,-2.008497316072961,32.04527931065358,0.8656241342693628
136,1967.688,3.4503638553553526,-2.0082065397105913,32.087918702353555,0.8656241342693628
136,1979.11,3.4488769891045137,-2.0078842069708225,32.1302307586826,0.8656241342693628
136,1990.532,3.4473652174836458,-2.007394498719758,32.171792049515524,0.8656241342693628
136,2001.985,3.445856712438578,-2.006284226655033,32.209769189487126,0.8656241342693628
136,2013.391,3.444331505270814,-2.006258552085278,32.24918883170276,0.8656241342693628
136,2024.782,3.4428110317859657,-2.0069520836208357,32.28591026165983,0.8656241342693628
136,2036.219,3.4412434612913856,-2.0080316705611763,32.3267116004099,0.8656241342693628
136,2047.641,3.4396681968509726,-2.008427168706305,32.36477821569924,0.8656241342693628
136,2059.125,3.438096810179988,-2.008574484409044,32.40272720477272,0.8656241342693628
136,2070.578,3.4365340241901743,-2.0083923019924854,32.442825597100196,0.8656241342693628
136,2081.938,3.4349563750993783,-2.008841359682963,32.48342236716777,0.8656241342693628
136,2093.328,3.4333181308614025,-2.0089147696501763,32.52688388151071,0.8656241342693628
136,2104.766,3.4316761209290947,-2.008865210543802,32.56884002600068,0.8656241342693628
136,2116.235,3.429985640864676,-2.0081730735516237,32.608948124439095,0.8656241342693628
136,2127.688,3.4283166399821265,-2.008378842979957,32.651447661029586,0.8656241342693628
136,2139.078,3.426651622494256,-2.0086255296540614,32.69548845003849,0.8656241342693628
136,2150.625,3.4249691325628473,-2.008468287942163,32.737908388456084,0.8656241342693628
136,2162.032,3.4233062423298253,-2.0084751651141337,32.77952359911291,0.8656241342693628
136,2173.453,3.4216465332003647,-2.0088968031236205,32.82087838600743,0.8656241342693628
136,2184.891,3.419953349087333,-2.009018544636458,32.866769595924865,0.8656241342693628
136,2196.313,3.418207014318425,-2.009448102690106,32.90985592798878,0.8656241342693628
136,2207.703,3.41641594541983,-2.009423379115884,32.95477319618961,0.8656241342693628
136,2219.11,3.4145991452703535,-2.0098241098148404,33.00025343590472,0.8656241342693628
136,2230.547,3.412746105782229,-2.0097841229946636,33.04517703152121,0.8656241342693628
136,2241.953,3.4108955066591227,-2.0099844448798194,33.09059498840569,0.8656241342693628
136,2253.375,3.4090134317951257,-2.009539606818024,33.13579015972052,0.8656241342693628
136,2264.86,3.407081331931456,-2.009072472496104,33.18223822958009,0.8656241342693628
136,2276.282,3.405190680049091,-2.009245278512772,33.2296033773027,0.8656241342693628
136,2287.703,3.4032237807473957,-2.0090228026905073,33.27170417488635,0.8656241342693628
136,2299.094,3.401227605511201,-2.0081856091995887,33.32066911334417,0.8656241342693628
136,2310.5,3.39914301000778,-2.0079619416610495,33.36505455852846,0.8656241342693628
136,2322.0,3.3970455437055227,-2.007989095450514,33.41243640850282,0.8656241342693628
136,2333.422,3.39486593893535,-2.0079220513767373,33.460245686323525,0.8656241342693628
136,2344.844,3.3926495553194855,-2.007764691245101,33.505808846048495,0.8656241342693628
136,2356.266,3.390383206687561,-2.007882379957318,33.55343230025849,0.8656241342693628
136,2367.719,3.388067255982043,-2.0076867654201127,33.600241233356584,0.8656241342693628
136,2379.188,3.3856830379854115,-2.0079984984009895,33.65022122407761,0.8656241342693628
136,2390.563,3.3833059396812657,-2.00834804738375,33.69724938048683,0.8656241342693628
136,2402.0,3.3807751943267217,-2.008523969627222,33.74224931049028,0.8656241342693628
136,2413.485,3.378262019142066,-2.0081432334964044,33.79288363139851,0.8656241342693628
136,2424.86,3.3756168507241653,-2.0085477100175875,33.83935695221795,0.8656241342693628
136,2436.25,3.372853167904327,-2.00883379066423,33.89111434159528,0.8656241342693628
136,2447.672,3.370010878589328,-2.0083533885879863,33.94094466417134,0.8656241342693628
136,2459.078,3.3670658442777603,-2.0083171191363944,33.99316038292869,0.8656241342693628
136,2470.485,3.364001231241368,-2.008192210288348,34.04587901116968,0.8656241342693628
136,2481.985,3.360793970753844,-2.008245788177063,34.09858173611794,0.8656241342693628
136,2493.36,3.3574591690612574,-2.0085592454818166,34.15117797975686,0.8656241342693628
136,2504.782,3.353985911173076,-2.0083794431861963,34.20530195442579,0.8656241342693628
136,2516.203,3.350322311846096,-2.008390674915119,34.26043931547363,0.8656241342693628
136,2527.688,3.3465170967386113,-2.0079755108353505,34.312570731496585,0.8656241342693628
136,2539.157,3.342466148589467,-2.007949897808266,34.36523801494568,0.8656241342693628
136,2550.703,3.338164152985396,-2.0079947628763732,34.41870268417785,0.8656241342693628
136,2562.11,3.3336016264812938,-2.0080715746858826,34.47043710458428,0.8656241342693628
136,2573.547,3.328753930327489,-2.007717255541228,34.524197305909766,0.8656241342693628
136,2584.985,3.323619267566014,-2.007860802835304,34.580107184232524,0.8656241342693628
136,2596.469,3.3180866433577516,-2.0082565527794096,34.63600525474579,0.8656241342693628
136,2608.0,3.312198085978037,-2.0087985623353335,34.693570653996595,0.8656241342693628
136,2619.438,3.3058263139194004,-2.008804701729651,34.751346617929954,0.8656241342693628
136,2630.828,3.2989627843079377,-2.00925571284605,34.81004984597769,0.8656241342693628
136,2642.25,3.291532588820042,-2.009525747139815,34.86766908209684,0.8656241342693628
136,2653.735,3.2834851313719806,-2.009566355279607,34.927131523717605,0.8656241342693628
136,2665.188,3.2747827109913707,-2.009383785409185,34.98426834032812,0.8656241342693628
136,2676.641,3.265345157466484,-2.0092139915350984,35.045927085372256,0.8656241342693628
136,2688.11,3.2551840634679565,-2.008592740494318,35.10943748342386,0.8656241342693628
136,2699.516,3.2442091425123656,-2.0084501873842804,35.17756980590426,0.8656241342693628
136,2710.907,3.232275550607379,-2.008368636781692,35.2461012324093,0.8656241342693628
136,2722.328,3.219364024039306,-2.008801942946646,35.316103577598945,0.8656241342693628
136,2733.766,3.2053059769169043,-2.0088772008050793,35.38657577890183,0.8656241342693628
136,2745.203,3.1900334038310856,-2.009516292894366,35.457244693975866,0.8656241342693628
136,2756.61,3.173353374648827,-2.0097654122668427,35.5278087196957,0.8656241342693628
136,2768.016,3.15512724417987,-2.0095754397536707,35.5991765321141,0.8656241342693628
136,2779.438,3.135215799199686,-2.0091382906962485,35.6711878436045,0.8656241342693628
136,2790.828,3.113402000832377,-2.0092609253832783,35.74953854907004,0.8656241342693628
136,2802.266,3.089491847224046,-2.009344055104106,35.832046913164184,0.8656241342693628
136,2813.75,3.0629637946149493,-2.008772922243257,35.918227292395635,0.8656241342693628
136,2825.157,3.0331158850911546,-2.008801626367615,36.00799866599777,0.8656241342693628
136,2836.563,2.9994253181318657,-2.008713610150823,36.10395721033301,0.8656241342693628
136,2847.969,2.961401430763603,-2.0084969453441333,36.20439427479313,0.8656241342693628
136,2859.453,2.918134647113622,-2.008300115200644,36.30625472850639,0.8656241342693628
136,2870.86,2.8044771021033097,-2.1769526742674405,36.42264670129689,0.8656241342693628
136,2882.282,2.7141242062350086,-2.13496821500507,36.56648506853742,0.8656241342693628
136,2893.719,2.6621237285570656,-1.9290525618342445,36.72354231020744,0.8656241342693628
136,2905.141,2.65316048418237,-1.60594710745458,36.876841474833405,0.8656241342693628
136,2916.641,2.6869353013999993,-1.2129023264978962,37.00465140597973,0.8656241342693628
136,2928.203,2.7587930204861424,-0.7964087920997177,37.08725488062397,0.8656241342693628
136,2939.766,2.859800778960714,-0.4036029323652975,37.11396369023653,0.8656241342693628
136,2951.344,2.976302516740493,-0.0803542326596899,37.080522138960774,0.8656241342693628
136,2962.922,3.088502502064536,0.1256959085782657,36.99119873495932,0.8656241342693628
136,2974.485,3.1676438240850473,0.1679225349940882,36.85360078176514,0.8656241342693628
136,2986.063,3.1719156916531825,-0.0015294318579371,36.69502646239705,0.8656241342693628
136,2997.625,3.1992808929293353,-0.0017111446062465,36.53916329521564,0.8656241342693628
136,3009.157,3.2244266350611257,-0.0018721294467134,36.3795996786334,0.8656241342693628
136,3020.719,3.246296197743907,-0.0015028821052718,36.21605796255673,0.8656241342693628
136,3032.282,3.265443427610848,-0.001196918178898,36.05017039245045,0.8656241342693628
136,3044.094,3.2825867084989624,-0.0011036220680799,35.88058271475445,0.8656241342693628
